@RELATION data/data_cough/svm_cough
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {Coughing,NoCough}

@DATA
0.094147,0.008052,3.148219,0.182830,0.189590,0.801029,0.002775,0.129764,-24.412559,1.208619,0.241736,0.361863,-0.039353,0.178700,0.012519,0.026253,-0.077993,-0.000356,-0.066888,0.002111,0.008407,0.008076,0.002418,0.036580,0.009786,0.049253,0.007027,0.094884,0.001794,0.003327,0.005972,0.015344,0.003096,0.031901,0.000181,0.000001,0.000565,0.000131,0.000085,0.001067,0.000070,0.000372,0.000116,0.000912,0.001424,-0.000980,0.001611,0.004678,0.000959,-0.003044,-0.004900,0.000633,-0.000659,-0.000908,0.003359,0.000042,-0.000012,-0.000037,-0.000041,-0.000025,0.000022,-0.000300,0.000000,0.000014,0.000006,0.000092,0.000000,-0.000036,0.025864,0.004357,0.123313,0.012682,0.007319,0.280386,0.001461,0.063421,0.216615,0.224969,0.174757,0.192836,0.178621,0.179765,0.144314,0.146501,0.148389,0.134932,0.142683,0.132598,0.122496,0.007439,0.002145,0.024534,0.008131,0.030675,0.005131,0.067669,0.001462,0.002501,0.004252,0.009613,0.002243,0.015531,0.029551,0.004741,0.148716,0.015102,0.008825,0.276656,0.001754,0.062786,0.280967,0.293872,0.236383,0.272895,0.242973,0.237123,0.191472,0.212622,0.216708,0.191251,0.201701,0.175225,0.182140,0.009941,0.002954,0.031184,0.010084,0.034159,0.006799,0.085279,0.001975,0.002806,0.005224,0.012398,0.002763,0.018083,NoCough
0.078267,0.014729,3.152065,0.154597,0.160128,0.672627,0.007466,0.113140,-28.259323,-0.486001,-0.661130,-0.096190,-0.273820,0.233819,0.192765,0.349277,0.160126,-0.302442,-0.077870,0.160320,0.069356,0.002970,0.010318,0.020182,0.007054,0.011879,0.003476,0.051783,0.001594,0.002078,0.003633,0.004479,0.003042,0.022414,0.000590,0.000037,0.001125,0.000020,-0.000617,0.004342,0.000044,0.000862,0.133386,-0.020189,-0.008741,-0.003206,-0.007532,-0.006500,-0.006079,0.002359,0.006992,0.005081,-0.000001,-0.001617,-0.007189,0.000316,0.000069,-0.000151,0.000001,-0.001045,0.000017,-0.001230,0.000019,0.000015,0.000079,0.000265,0.000067,-0.000325,0.031258,0.009948,0.138534,0.031772,0.019746,0.397976,0.005612,0.057049,1.982263,1.174772,0.614819,0.500946,0.437431,0.430275,0.404757,0.385348,0.368812,0.387116,0.305288,0.270010,0.232704,0.004343,0.016846,0.024620,0.009034,0.013385,0.006448,0.060324,0.003423,0.003517,0.007641,0.006972,0.005367,0.020029,0.015247,0.007765,0.132901,0.020632,0.024938,0.247188,0.006621,0.041937,0.964868,0.571981,0.558324,0.384829,0.369883,0.312306,0.337755,0.284859,0.286049,0.339509,0.255916,0.251665,0.218597,0.004779,0.020240,0.027413,0.008675,0.014150,0.007140,0.036396,0.004188,0.003960,0.010141,0.007442,0.006318,0.014840,NoCough
0.150994,0.111972,2.632398,0.198218,0.135945,0.090131,0.011103,0.154846,-28.574563,-0.317455,1.176413,-0.806347,0.628242,-0.482546,0.522768,-0.457114,0.252744,-0.427116,0.284264,-0.224428,0.276595,0.000156,0.000053,0.000087,0.000059,0.000106,0.000052,0.000084,0.000025,0.000054,0.000118,0.003506,0.020029,0.006089,-0.000005,-0.000777,0.001867,-0.000025,0.000062,0.000328,0.000036,-0.000027,0.016621,-0.009799,-0.003035,0.003449,-0.003830,0.001107,-0.005731,0.002593,-0.000729,-0.000814,-0.002855,-0.000625,-0.000458,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000002,0.000013,-0.000075,-0.000013,0.001860,0.020372,0.106322,0.013211,0.026124,0.031501,0.008405,0.001171,1.341306,0.649390,0.274915,0.243956,0.189550,0.168630,0.172976,0.164122,0.125890,0.157461,0.117283,0.111809,0.124328,0.000196,0.000043,0.000098,0.000074,0.000148,0.000074,0.000116,0.000032,0.000061,0.000148,0.004780,0.015553,0.004586,0.002291,0.017239,0.136447,0.017099,0.031392,0.033886,0.011425,0.001089,1.540154,0.770511,0.355631,0.324026,0.258734,0.226681,0.225584,0.217723,0.182761,0.210682,0.154887,0.164050,0.178413,0.000241,0.000058,0.000089,0.000071,0.000168,0.000084,0.000138,0.000040,0.000062,0.000181,0.006080,0.020480,0.006296,NoCough
0.038639,0.040163,3.127519,0.119499,0.193754,0.109013,0.003317,0.037704,-23.490837,2.639075,-0.340889,0.686038,0.098943,0.460677,0.307627,-0.170237,0.104026,0.231749,0.062093,0.170101,0.072168,0.006038,0.001419,0.091559,0.004443,0.019467,0.006121,0.039439,0.002945,0.004689,0.018231,0.091639,0.002326,0.036653,-0.000309,0.000954,0.000493,-0.000579,-0.000363,-0.001825,0.000030,-0.000254,0.013194,0.003268,-0.001493,0.003126,0.006388,0.002469,0.001076,0.000530,-0.000558,-0.002840,0.000996,0.001516,0.003026,0.000034,-0.000030,0.001050,-0.000014,-0.000125,-0.000146,-0.000211,-0.000006,-0.000009,-0.000057,0.000104,-0.000039,0.000279,0.009163,0.010050,0.097068,0.013912,0.015064,0.034612,0.000984,0.009255,0.259898,0.199466,0.162787,0.197684,0.167727,0.143080,0.145492,0.156487,0.143876,0.142054,0.135677,0.136606,0.125526,0.004234,0.000901,0.033666,0.003611,0.012745,0.004140,0.015842,0.002809,0.003667,0.011543,0.027901,0.001593,0.006193,0.010694,0.008589,0.129290,0.015712,0.017845,0.031637,0.001255,0.007125,0.268019,0.235234,0.199278,0.210088,0.201802,0.203684,0.182713,0.190615,0.187249,0.188654,0.166244,0.184884,0.164716,0.006003,0.001300,0.029094,0.005326,0.015779,0.005729,0.019029,0.003455,0.005117,0.013823,0.023171,0.001851,0.006045,NoCough
0.237495,0.033250,3.183032,0.246698,0.102870,0.516815,0.003917,0.279229,-30.746171,-1.473267,1.102869,-0.832512,0.616976,-0.739376,-0.015942,-0.210064,-0.284109,-0.086671,-0.115357,0.054551,-0.172535,0.000146,0.000021,0.000032,0.000058,0.001285,0.001440,0.002851,0.001315,0.000636,0.002668,0.001072,0.000550,0.001617,-0.000136,0.000092,-0.000781,-0.000073,0.000053,-0.000898,0.000034,-0.000082,0.019775,0.004729,-0.002063,0.001680,-0.000239,-0.000304,-0.001722,0.000237,0.001246,-0.000925,0.000476,0.000363,0.000694,0.000000,0.000000,0.000001,0.000001,0.000001,-0.000002,0.000006,0.000010,0.000003,-0.000139,0.000007,-0.000007,-0.000031,0.007501,0.015636,0.091733,0.010393,0.019123,0.147002,0.001359,0.007201,0.747259,0.290449,0.230699,0.223177,0.191350,0.252899,0.196383,0.181977,0.189369,0.131058,0.151118,0.159868,0.152802,0.000118,0.000020,0.000029,0.000054,0.002881,0.001476,0.003197,0.001233,0.000636,0.003121,0.001028,0.000532,0.001141,0.008031,0.012626,0.099655,0.012583,0.024090,0.135146,0.001737,0.007331,0.891003,0.343295,0.259101,0.267471,0.246683,0.333760,0.257032,0.208249,0.238181,0.192332,0.181964,0.208951,0.213995,0.000169,0.000027,0.000036,0.000062,0.003419,0.001934,0.003750,0.001616,0.000782,0.004243,0.001229,0.000668,0.001509,NoCough
0.031007,0.014969,2.910884,0.098158,0.159174,0.089976,0.015052,0.039782,-29.977122,2.213647,-1.528350,-0.030126,-0.575307,-0.409322,-0.366202,0.294344,0.191495,-0.021810,-0.116224,0.006338,0.062661,0.012751,0.013394,0.029330,0.016891,0.022295,0.005001,0.026671,0.001661,0.013793,0.020281,0.018185,0.009552,0.023401,0.000345,0.000000,-0.000846,-0.000297,-0.000514,-0.000020,0.000054,0.000390,0.035184,0.009826,-0.018774,-0.000927,-0.007750,0.000284,-0.000673,-0.002967,0.004328,0.001753,-0.003744,-0.001428,0.007048,0.000037,0.000034,0.000060,0.000093,-0.001180,0.000116,0.000344,0.000039,0.000054,0.000080,0.000475,0.000078,-0.000275,0.012178,0.028430,0.371608,0.027022,0.034210,0.073213,0.011639,0.015477,4.517842,0.912510,0.807990,0.338973,0.372681,0.301362,0.352284,0.462979,0.286871,0.343939,0.301258,0.248994,0.211496,0.012761,0.016792,0.029540,0.019749,0.031916,0.006544,0.035956,0.002246,0.018423,0.025889,0.020793,0.011523,0.012600,0.013852,0.034916,0.575780,0.034772,0.043038,0.081874,0.017029,0.015033,2.907929,1.030890,0.702932,0.371485,0.364739,0.313676,0.433729,0.592229,0.384856,0.434929,0.361390,0.301092,0.247817,0.018228,0.023513,0.033631,0.025686,0.026077,0.009279,0.031728,0.003175,0.024559,0.037473,0.025788,0.015410,0.014343,NoCough
0.126361,0.000677,2.376312,0.226777,0.225049,0.864078,0.004841,0.196570,-32.123355,0.500922,0.689861,-0.100018,0.338989,0.109300,0.209831,-0.120604,-0.055356,-0.165227,-0.146789,-0.108269,-0.006435,0.027561,0.002158,0.029369,0.003886,0.011777,0.002034,0.077660,0.001607,0.002431,0.004109,0.009779,0.002918,0.023993,0.000027,-0.000003,0.002492,0.000758,0.000542,0.001461,0.000167,0.000009,-0.035325,-0.004693,-0.001199,-0.001741,-0.000707,-0.004189,0.000623,-0.002059,-0.004464,-0.003354,-0.000468,0.000711,0.001866,0.000053,-0.000002,-0.000061,-0.000006,-0.000176,0.000030,0.000613,-0.000006,0.000006,0.000001,-0.000027,-0.000006,0.000166,0.036676,0.001191,0.711986,0.057801,0.059825,0.337152,0.003636,0.112436,2.734788,0.948281,0.460300,0.393746,0.285104,0.247692,0.222856,0.205713,0.188305,0.183981,0.218142,0.155564,0.178675,0.022316,0.002095,0.027792,0.003721,0.012366,0.001372,0.077047,0.001531,0.002028,0.003017,0.007966,0.002888,0.020466,0.034945,0.001633,0.974449,0.069782,0.080147,0.469329,0.004336,0.127298,3.413254,1.272477,0.547907,0.564762,0.346496,0.344047,0.331599,0.256801,0.276944,0.232177,0.317022,0.227469,0.255043,0.028978,0.002965,0.039603,0.005256,0.017456,0.001987,0.103070,0.002183,0.003084,0.004442,0.011547,0.003909,0.027773,NoCough
0.009583,0.001806,1.227321,0.041156,0.064821,0.030236,0.002383,0.010672,-43.644599,1.030266,-0.197408,-0.006619,-0.042633,0.106280,0.009925,0.056840,0.050003,0.047136,0.037587,0.000780,-0.074574,0.006757,0.003390,0.019056,0.002899,0.109959,0.003343,0.015892,0.002596,0.005696,0.018416,0.004085,0.003357,0.037391,-0.000286,-0.000095,-0.028669,-0.000795,-0.001342,-0.000576,0.000000,-0.000309,-0.260272,-0.026179,0.011889,0.004397,0.004376,-0.004700,-0.002809,-0.003300,0.002181,0.001150,-0.001675,-0.001126,0.003791,-0.000393,-0.000230,-0.000061,-0.000239,0.001644,-0.000094,-0.000453,-0.000126,-0.000148,-0.000065,-0.000074,-0.000007,0.000324,0.003086,0.003281,0.323048,0.021250,0.021827,0.019832,0.001162,0.003572,1.777258,0.305006,0.105057,0.086104,0.093734,0.062961,0.064293,0.065329,0.068382,0.069395,0.042501,0.052987,0.057609,0.004713,0.002686,0.013060,0.002531,0.012435,0.002645,0.011301,0.002668,0.004301,0.013344,0.002858,0.003038,0.003351,0.002343,0.004099,0.244443,0.029022,0.021321,0.018512,0.001423,0.003290,0.985001,0.229222,0.081440,0.100712,0.108425,0.083898,0.087507,0.096310,0.081692,0.084401,0.056890,0.081598,0.073875,0.006249,0.003919,0.015774,0.003489,0.009116,0.003910,0.013870,0.004165,0.006518,0.007199,0.003594,0.003298,0.004409,NoCough
0.197691,0.057852,2.764206,0.277308,0.180990,1.257225,0.009628,0.315299,-30.657106,-0.415452,0.735032,0.320711,-0.146329,0.562221,-0.216219,0.238944,0.148619,-0.094646,0.341279,-0.174345,0.286291,0.000770,0.000436,0.028956,0.000798,0.005718,0.000425,0.029793,0.000196,0.000336,0.001405,0.002527,0.000288,0.012184,0.000045,0.000969,-0.003437,-0.000767,-0.001173,-0.002883,0.000068,-0.001624,0.041099,-0.020206,-0.000131,-0.000102,-0.008959,0.004125,-0.005534,0.002182,0.002788,-0.003218,0.005256,-0.004195,-0.001443,-0.000011,-0.000000,-0.000369,-0.000009,-0.000179,-0.000020,-0.002360,-0.000004,-0.000013,-0.000009,-0.000121,-0.000005,-0.000624,0.021174,0.056904,0.549850,0.032884,0.047776,0.259982,0.007185,0.091095,1.631545,0.920286,0.368161,0.218778,0.280619,0.279957,0.175723,0.127587,0.148835,0.158263,0.186534,0.198461,0.150133,0.001390,0.000465,0.040820,0.000969,0.009100,0.000751,0.050425,0.000353,0.000515,0.001622,0.004015,0.000456,0.016602,0.026090,0.085809,0.925511,0.024714,0.035389,0.289739,0.009038,0.076644,1.191996,0.605370,0.460125,0.279374,0.258946,0.279017,0.208756,0.158197,0.223050,0.185614,0.218101,0.220916,0.198683,0.001197,0.000647,0.037762,0.001049,0.009874,0.000712,0.038206,0.000381,0.000519,0.002033,0.003121,0.000417,0.010615,NoCough
0.077595,0.006832,3.165221,0.130309,0.138822,0.706248,0.012837,0.121334,-25.952685,0.974164,-0.207463,0.229356,-0.553829,0.148436,0.060511,0.008927,-0.057482,0.123235,-0.079185,-0.050040,0.040063,0.009400,0.004648,0.020303,0.007861,0.034678,0.005466,0.049618,0.004231,0.007142,0.006362,0.012831,0.003891,0.018081,-0.001221,-0.000236,0.001011,-0.001651,-0.001357,-0.012778,-0.000000,-0.002704,-0.281379,0.000308,0.005107,-0.002484,0.007260,-0.001329,0.001396,-0.000614,-0.000562,-0.000380,0.000394,0.001694,0.002209,-0.000164,-0.000058,-0.000102,-0.000033,0.001622,-0.000024,-0.000108,-0.000025,-0.000017,-0.000049,-0.000125,-0.000131,0.000413,0.017456,0.002527,0.116956,0.021121,0.022563,0.222070,0.039334,0.050773,2.071950,0.473920,0.217536,0.230487,0.202071,0.198206,0.218094,0.192847,0.141895,0.164654,0.129522,0.186680,0.142944,0.006779,0.003617,0.012329,0.006943,0.020224,0.004088,0.036044,0.004997,0.006770,0.004228,0.009301,0.002649,0.007760,0.018914,0.002469,0.170207,0.021513,0.026340,0.261557,0.057239,0.064862,1.312966,0.422161,0.231340,0.261232,0.272781,0.244194,0.257445,0.258160,0.185696,0.177852,0.167892,0.239093,0.184600,0.009095,0.004191,0.015591,0.009169,0.028440,0.005089,0.050045,0.006679,0.008350,0.005628,0.012867,0.003350,0.010716,NoCough
0.129850,0.173762,2.978366,0.210971,0.175033,0.790411,0.053951,0.163820,-33.208418,-0.559892,0.260825,0.093749,0.193894,0.264032,-0.230972,-0.011696,0.319682,-0.277507,0.026890,0.233767,-0.148107,0.002263,0.000270,0.005970,0.000379,0.084119,0.000257,0.021293,0.000584,0.000201,0.000444,0.001293,0.000287,0.027232,-0.001279,-0.000388,0.028087,-0.002869,-0.002017,-0.013455,-0.000000,-0.002868,-0.241417,0.014528,-0.008715,-0.000005,0.000711,-0.004056,0.001945,-0.002003,-0.001537,0.002456,-0.001544,-0.001081,-0.001658,-0.000018,-0.000012,-0.000007,-0.000009,0.001473,-0.000002,-0.000010,-0.000013,-0.000005,-0.000001,-0.000009,-0.000006,0.000409,0.086771,0.138154,0.839861,0.075385,0.026997,0.539142,0.121862,0.115385,6.282580,1.445631,0.244346,0.290764,0.275835,0.221374,0.278211,0.150750,0.245859,0.243970,0.120469,0.185746,0.179614,0.003781,0.000333,0.016159,0.000708,0.047102,0.000509,0.062828,0.000488,0.000458,0.001270,0.003282,0.000312,0.017088,0.075369,0.128278,1.157924,0.064572,0.023232,0.514817,0.155207,0.110592,5.903162,1.593972,0.348785,0.350199,0.387179,0.294008,0.321920,0.183903,0.244439,0.249398,0.173346,0.216538,0.215133,0.005495,0.000395,0.022342,0.000910,0.049888,0.000614,0.088007,0.000669,0.000592,0.001771,0.004269,0.000365,0.021938,NoCough
0.008652,0.010895,1.038275,0.030435,0.051565,0.030904,0.008026,0.010717,-43.407532,0.873561,-0.612156,-0.269087,-0.167098,-0.025604,-0.048909,0.100329,0.058259,0.007675,0.085085,-0.066906,-0.095579,0.005668,0.006401,0.009788,0.003938,0.117238,0.002564,0.007726,0.002413,0.003568,0.005449,0.006574,0.005106,0.038442,-0.000649,-0.000000,-0.014721,-0.000961,-0.001526,-0.001832,-0.000000,-0.000390,-0.183878,-0.019587,0.010278,0.006271,0.003797,-0.004554,0.001175,-0.001528,0.002833,0.001507,0.000528,-0.001715,-0.002126,-0.000033,-0.000014,-0.000219,-0.000192,0.001300,-0.000285,-0.000481,-0.000104,-0.000089,-0.000059,-0.000115,-0.000073,0.000322,0.005784,0.020802,0.356698,0.017275,0.028098,0.045018,0.006426,0.005242,2.741704,0.409197,0.312058,0.178375,0.116644,0.109198,0.093210,0.142520,0.083857,0.127094,0.141448,0.121467,0.117084,0.006815,0.008843,0.014249,0.007423,0.017442,0.002770,0.014144,0.003225,0.004817,0.008132,0.009584,0.008126,0.005011,0.004338,0.022824,0.214713,0.015058,0.025863,0.037386,0.008291,0.003981,0.969138,0.309478,0.213946,0.165745,0.095649,0.129804,0.112709,0.159904,0.096502,0.161792,0.184705,0.136939,0.099454,0.008960,0.012790,0.018906,0.010905,0.008830,0.004233,0.019341,0.004656,0.006364,0.010389,0.012860,0.008377,0.004376,NoCough
0.178925,0.026747,3.108853,0.265986,0.244504,1.113529,0.008772,0.365998,-30.460942,2.724101,0.422995,0.259113,-0.036101,-0.175078,-0.257431,-0.060857,-0.042857,0.057426,0.075965,0.112116,0.118740,0.010243,0.001447,0.030272,0.012409,0.030394,0.018223,0.048201,0.001017,0.017347,0.015738,0.018103,0.003570,0.024935,0.000413,0.000024,0.000821,-0.000907,-0.001387,0.010915,0.000014,0.000544,0.069749,-0.017371,0.008026,0.007723,0.001304,-0.008685,-0.004472,0.003449,0.000487,-0.006147,-0.003153,-0.002332,0.004378,-0.000038,-0.000029,-0.000210,-0.000072,-0.000353,0.000132,-0.000253,0.000000,-0.000168,-0.000234,-0.000052,0.000010,-0.000079,0.096594,0.027554,0.223221,0.078177,0.029652,0.619482,0.007767,0.202214,2.589640,0.669180,0.379847,0.333545,0.220364,0.395949,0.259731,0.192481,0.178933,0.154822,0.161408,0.152129,0.172406,0.012322,0.001456,0.027629,0.017299,0.026030,0.023428,0.037473,0.001228,0.021508,0.015116,0.020760,0.003440,0.011021,0.050034,0.016939,0.277735,0.043563,0.020279,0.392104,0.008976,0.123451,1.297371,0.529258,0.332474,0.316564,0.222915,0.320433,0.264002,0.231742,0.222347,0.178414,0.218237,0.193481,0.217055,0.010519,0.001954,0.027235,0.023497,0.030376,0.025806,0.045579,0.001547,0.021156,0.018698,0.020703,0.004628,0.011737,NoCough
0.091583,0.008988,3.094755,0.174240,0.178915,0.877834,0.003383,0.141815,-24.499741,0.924125,-0.435985,-0.026960,0.321656,-0.043759,0.072897,-0.026297,0.143373,0.093692,0.025840,0.044711,0.030452,0.007543,0.004053,0.028888,0.003654,0.025395,0.006144,0.082212,0.005704,0.006548,0.008527,0.012225,0.006311,0.025986,0.000118,-0.000035,0.000543,0.000377,0.000286,-0.000507,0.000028,-0.000100,-0.014951,0.015134,0.008589,-0.011687,0.003283,-0.005371,-0.004821,0.004916,-0.006342,0.003278,0.001333,-0.001908,-0.001301,0.000020,-0.000027,-0.000059,0.000015,0.000631,0.000078,0.000063,-0.000069,-0.000057,-0.000051,0.000021,-0.000036,0.000081,0.022368,0.004458,0.130077,0.017323,0.014200,0.288113,0.001753,0.057161,0.656202,0.425254,0.410581,0.296202,0.419002,0.367180,0.220362,0.199271,0.228881,0.181817,0.160447,0.166555,0.155789,0.006449,0.004778,0.023141,0.002202,0.020490,0.005276,0.054553,0.006445,0.006334,0.008147,0.010971,0.007890,0.013905,0.029692,0.005771,0.185469,0.021857,0.015998,0.354857,0.002116,0.073845,0.863474,0.472466,0.387281,0.293870,0.360031,0.282493,0.241878,0.220281,0.219170,0.235291,0.190434,0.220352,0.193877,0.008271,0.006286,0.031235,0.002788,0.026127,0.006835,0.073085,0.007373,0.008532,0.011316,0.014638,0.010531,0.018474,NoCough
0.338566,0.005727,2.879336,0.349465,0.171470,1.781856,0.005168,0.473049,-36.221119,-2.203771,-1.161662,0.123995,0.164755,0.506467,-0.022432,-0.262831,-0.086967,-0.065082,0.195247,0.142322,-0.073880,0.000997,0.000468,0.000947,0.000832,0.000528,0.000528,0.003486,0.003475,0.001041,0.001140,0.001318,0.000790,0.001691,-0.000299,0.000009,0.001197,0.000043,-0.000097,0.000060,0.000157,0.000027,-0.010844,-0.007071,0.001525,0.003452,-0.004344,0.004082,-0.001467,-0.001451,0.001179,0.000705,-0.001012,-0.000025,0.000554,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000064,0.000098,0.000005,0.000001,-0.000000,-0.000000,0.000010,0.052868,0.014557,0.642829,0.043867,0.034434,1.101760,0.005632,0.147125,1.664668,0.885809,0.593194,0.301855,0.297404,0.301126,0.219288,0.153510,0.147586,0.160997,0.167011,0.165891,0.135537,0.000958,0.000445,0.000945,0.000800,0.000513,0.000505,0.004946,0.003087,0.000923,0.001268,0.001548,0.000724,0.001385,0.055854,0.018776,0.751431,0.046589,0.039329,1.153368,0.006735,0.154953,1.724011,1.001137,0.686663,0.401050,0.343469,0.330525,0.251676,0.214174,0.194400,0.214619,0.211169,0.240391,0.195559,0.001136,0.000545,0.001149,0.000918,0.000700,0.000642,0.006464,0.003770,0.001304,0.001800,0.002029,0.000893,0.001859,NoCough
